"ANO_ELEICAO";"SG_UF";"NM_URNA_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_CARGO";"ST_REELEICAO";"NR_IDADE_DATA_POSSE"
2018;"RJ";"DENISE CARRARO";"PRTB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";53
2018;"PR";"EDNA DANTAS";"PT";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";49
2018;"SP";"ENEAS LOPES";"PATRI";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";41
2018;"AL";"PALHAÇO PIRULITO";"PROS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";48
2018;"RR";"DRA.MAGNÓLIA";"PRB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";64
2018;"MG";"CORONEL CARVALHO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";51
2018;"AC";"JAMES FELIX";"PT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";45
2018;"DF";"PROFESSOR PEDRON";"SOLIDARIEDADE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO DISTRITAL";"N";32
2018;"SP";"PAULO PAULINHO";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";46
2018;"RS";"FERNANDO MARRONI";"PT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";62
2018;"PR";"ZEZINHO FISIOTERAPEUTA";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";49
2018;"GO";"WILIANE PEREIRA";"PRTB";"FEMININO";"LÊ E ESCREVE";"DEPUTADO ESTADUAL";"N";27
2018;"SP";"DR. FEITOSA";"DC";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";35
2018;"PR";"ROBERTO ACIOLLI";"PV";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";60
2018;"DF";"JULIO CESAR JAPA";"PROS";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO DISTRITAL";"N";37
2018;"MG";"CB ZAQUEU";"PSL";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";47
2018;"SP";"GERSON SARTORI";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";51
2018;"RJ";"RENATO ROXINHO";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";41
2018;"DF";"OSVANILDO LOURENSO";"PT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO DISTRITAL";"N";60
2018;"AL";"MESTRE CLAUDIO";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";63
2018;"RJ";"ALFINHO PINHEIRO";"PR";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";45
2018;"SP";"RICARDINHO DA ENFERMAGEM";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";42
2018;"SP";"PROFESSOR MEGIONE";"PATRI";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";35
2018;"SP";"ANA PERUGINI";"PT";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"S";55
2018;"AL";"CICERO ALMEIDA";"PHS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";61
2018;"SE";"MARIA VITORIA";"PSL";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";21
2018;"SC";"THIAGO BERTOLA";"PP";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";37
2018;"PE";"VOVÔ DA FEIJOADA";"PATRI";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";46
2018;"PE";"NEGONA TIA DA TROPA LS";"PSC";"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO FEDERAL";"N";52
2018;"GO";"DEJANIRA ";"PP";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";62
2018;"SP";"EDU CHAVES";"PMN";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"DEPUTADO FEDERAL";"N";62
2018;"RS";"ENEAS RODRIGUES";"MDB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";41
2018;"RJ";"GUYANDIRA OLIVEIRA DE PAULA";"PMB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";58
2018;"MG";"DÁRIO FAUSTO";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";54
2018;"SE";"MÁRIO CÉSAR";"PPL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";57
2018;"RJ";"VIVIANE FREITAS";"DEM";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";41
2018;"PI";"FLORO MAUEL";"PC do B";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"DEPUTADO ESTADUAL";"N";31
2018;"ES";"NATHAN MEDEIROS";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";36
2018;"RJ";"DUDU UGA UGA";"PRP";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";48
2018;"GO";"MARIA NEIDE";"PRTB";"FEMININO";"LÊ E ESCREVE";"DEPUTADO ESTADUAL";"N";58
2018;"SE";"VITOR HUGO";"PSTU";"MASCULINO";"ENSINO MÉDIO COMPLETO";"2º SUPLENTE";"N";58
2018;"CE";"SILVINHA";"PC do B";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";26
2018;"BA";"TOINHO DA RITMO";"PATRI";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";60
2018;"MA";"CIRO NOLASCO";"PTC";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";44
2018;"RS";"EDUARDO LOUREIRO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"S";44
2018;"SP";"BOKINHA DO MARINGÁ";"PT";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";47
2018;"MT";"TÓ";"PSOL";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO FEDERAL";"N";49
2018;"SE";"ELIANA";"PMB";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"2º SUPLENTE";"N";41
2018;"AP";"CARLOS MURILO";"PROS";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";48
2018;"PE";"JOSILENE SILVA";"PDT";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";44
2018;"PB";"NAPOLEÃO MARACAJÁ";"REDE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";47
2018;"SE";"LUANA LUCHINI";"PTB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";35
2018;"AC";"DR. RIBAMAR";"PP";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";66
2018;"SP";"CICERO SALLES";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";56
2018;"CE";"ELEEL FERREIRA";"PROS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";25
2018;"CE";"ERACISO BRAGA";"MDB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";39
2018;"AC";"ROBERTO DO ESPERANÇA";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";32
2018;"ES";"LOYRRANE";"PMB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";27
2018;"PA";"ROSINALDO CARDOSO";"PATRI";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";55
2018;"SP";"ENRICO MISASI";"PV";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";24
2018;"MG";"LEONARDO MONTEIRO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"S";67
2018;"AL";"MARCOS ALMEIDA";"PHS";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";32
2018;"PA";"VANDERLEI ATAIDE";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";49
2018;"SP";"EDDY LIMA SHOW";"PT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";61
2018;"MG";"ELZA PAIXÃO";"PSB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";52
2018;"AC";"JOSUÉ AMORIM";"PT";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"2º SUPLENTE";"N";65
2018;"SP";"JOSÉ ANTONIO DUPAS - PANELÃO";"PATRI";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";61
2018;"DF";"TAKANE KIYOTSUKA";"PTC";"MASCULINO";"SUPERIOR COMPLETO";"2º SUPLENTE";"N";55
2018;"PA";"CAPITÃO LINCOLN";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";54
2018;"AL";"LUCIA TEOFILO";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"1º SUPLENTE";"N";58
2018;"PB";"SARGENTO BARLAVENTO";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";54
2018;"PR";"ADEMIR DA AUTO ESCOLA";"AVANTE";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO FEDERAL";"N";53
2018;"PE";"PATRICIA VIÚVA";"SOLIDARIEDADE";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";41
2018;"BA";"CLEIDE COUTINHO";"PSOL";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";44
2018;"PA";"DELEGADA ANNA FALCÃO";"PC do B";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";51
2018;"PE";"NENA CABRAL";"REDE";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";65
2018;"RJ";"EDILAN DO CELULAR";"PRP";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";50
2018;"PI";"ALBETIZA";"PCO";"FEMININO";"SUPERIOR COMPLETO";"SENADOR";"N";50
2018;"RJ";"RAQUEL LUCENA";"PRTB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";38
2018;"PR";"EDSON BAGGIO";"PTC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";51
2018;"ES";"CESAR LEAL";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";39
2018;"MA";"TENENTE MAURO ";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";29
2018;"PI";"DELEGADO PAULO NOGUEIRA ";"PPS";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";53
2018;"PR";"ULISSES CANDREVA";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";52
2018;"SP";"EDUCADOR DANIEL CARA";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"SENADOR";"N";41
2018;"PE";"ADALBERTO LEOCADIO";"PTC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";52
2018;"RJ";"FÁBIO LUIZ";"PC do B";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";35
2018;"RS";"ANA PIPOCA";"SOLIDARIEDADE";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";51
2018;"SP";"ILMA ROSA ";"PRP";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";44
2018;"MG";"GABRIELLY CARDOSO";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";21
2018;"RR";"FRANCI DIAS";"PSL";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";43
2018;"ES";"PATRICIA SENA";"PTC";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";45
2018;"PA";"FABIO FREITAS";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";33
2018;"PA";"EVERALDO ALEIXO";"SOLIDARIEDADE";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"DEPUTADO FEDERAL";"N";38
2018;"MG";"WANDERSON MACHADO";"PATRI";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";44
2018;"AC";"RAFAEL ALMEIDA";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";32
2018;"MS";"TADEU VIEIRA";"PDT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";62
2018;"SP";"MICHELLE DA COMUNIDADE";"PT";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";39
2018;"GO";"LUÍS DE AQUINO";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";51
2018;"PR";"PROFESSOR JOSE ODENIR";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"1º SUPLENTE";"N";37
2018;"PR";"FERNANDA CAMARGO";"PSOL";"FEMININO";"SUPERIOR COMPLETO";"VICE-GOVERNADOR";"N";42
2018;"TO";"REGIANE MACEDO";"PSL";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";22
2018;"RJ";"JIMMY PEREIRA";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";48
2018;"PA";"JOÃO DE DEUS";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";67
2018;"DF";"NEGÃO DO PARANOÁ";"PPL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO DISTRITAL";"N";60
2018;"RO";"RENI";"PV";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";49
2018;"RJ";"BEBEL";"PSD";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";53
2018;"RJ";"ANSELMO DA PORTELA";"MDB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";70
2018;"PB";"IRMÃO  CÉZAR";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";45
2018;"RO";"JESUINO BOABAID";"PMN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"S";38
2018;"RJ";"TELESSINCRACIA";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";50
2018;"PA";"IGOR NORMANDO";"PHS";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";31
2018;"MG";"ÁLVARO DAMIÃO DA ITATIAIA";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";48
2018;"SP";"INGRID RELVÃO";"REDE";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";25
2018;"RO";"EXPEDITO NETTO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"S";30
2018;"RJ";"SILVINHO CAIM";"PC do B";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";62
2018;"AM";"SARGENTO ROGÉRIO";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";36
2018;"RJ";"PEDRO AUGUSTO";"PSD";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO FEDERAL";"N";55
2018;"AC";"SANDRA FERREIRA";"PDT";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";30
2018;"AM";"PROFESSOR SINESIO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"S";55
2018;"BA";"CAPITÃO TADEU";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";57
2018;"MG";"JOÃO GILBERTO RIPPOSATI";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"S";57
2018;"RR";"MAURO AGRO VIANA";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";50
2018;"RO";"JUCELIA MELO";"PSC";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";40
2018;"RR";"FATINHA";"PMB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";45
2018;"ES";"AIRTON";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";37
2018;"PE";"ROSA IZUMI";"AVANTE";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";45
2018;"MG";"ELVIRA PIRES";"PRTB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";51
2018;"AM";"SABÁ REIS";"PR";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"S";63
2018;"MT";"CLARILCE CAMPOS";"PSB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";46
2018;"RS";"RAFAELA NITZ";"REDE";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";29
2018;"AL";"FRANCISCO TENÓRIO";"PMN";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"S";55
2018;"MG";"RAGOS OLIVEIRA";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";46
2018;"SP";"ANDRE DA ROCHA";"PDT";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO FEDERAL";"N";39
2018;"SP";"ELISEU LOPES";"PATRI";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";43
2018;"RJ";"BENE DO LARANJÃO";"PSB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";60
2018;"RO";"FLAVIO LEMOS";"PV";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";57
2018;"SP";"ANDRÉ FALCON";"PV";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";61
2018;"DF";"NICANOR FERREIRA";"PR";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO DISTRITAL";"N";51
2018;"SE";"MIMINHO DA JETIMANA";"PV";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";49
2018;"MT";"PROFESSORA BRANCA";"PR";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";55
2018;"MG";"LICA DO BARREIRO";"PATRI";"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO ESTADUAL";"N";41
2018;"MG";"TALES DO CAIXOTE";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";50
2018;"MT";"MAURÍCIO SANTINO";"REDE";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";50
2018;"GO";"JACQUELINE VIEIRA";"PP";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";56
2018;"MA";"RIBAMAR FERREIRA";"PMN";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";39
2018;"SP";"FARIA JUNIOR";"PATRI";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";51
2018;"SP";"MARCIA NUNES";"PSD";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";48
2018;"SP";"ROSELI KOBAYASHI";"PSB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";52
2018;"SP";"KARINA CARLA";"PSD";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";42
2018;"MG";"NEI CHICARELI";"REDE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";41
2018;"SP";"DR. EUCLYDES O MÉDICO DO POVO";"PR";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";65
2018;"GO";"MARDÔNIO";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"2º SUPLENTE";"N";54
2018;"PA";"VICTOR CASSIANO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";26
2018;"GO";"PROFESSOR THIAGO SIMÕES";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";36
2018;"RN";"JOJÓ";"SOLIDARIEDADE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";54
2018;"MA";"ELIAS VIVEIROS";"PHS";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"DEPUTADO ESTADUAL";"N";51
2018;"MG";"SILVANA SILVA";"PSD";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";57
2018;"PB";"GUSTAVO WANDERLEY";"PV";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";44
2018;"RR";"SULIELMA BARROS";"PPS";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";39
2018;"AC";"MOREIRA DA FARMACIA";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";55
2018;"RJ";"PR ROBSON";"PMB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";53
2018;"BA";"PABLO BARROZO";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"S";42
2018;"PI";"JESUS RODRIGUES";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"SENADOR";"N";59
2018;"TO";"ANA POLICARPO";"DC";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";24
2018;"CE";"ROBÉRIO MONTEIRO";"PDT";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO FEDERAL";"N";48
2018;"RJ";"SERGIO PIMENTEL";"PTC";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";64
2018;"PR";"ANA CELIA";"PRB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";54
2018;"RS";"CARLOS CASTRO";"PSC";"MASCULINO";"LÊ E ESCREVE";"DEPUTADO ESTADUAL";"N";55
2018;"RO";"CHARLES NOGUEIRA";"PSTU";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"2º SUPLENTE";"N";42
2018;"RJ";"CARLA BARBOSA ";"PSL";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";50
2018;"SP";"ROSSINI";"PV";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";63
2018;"MG";"EDSON GUSMÃO";"PTB";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO ESTADUAL";"N";69
2018;"RN";"CARLOS NETO";"SOLIDARIEDADE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";32
2018;"PR";"SILMARA MONTES";"NOVO";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";51
2018;"PE";"LUIZ CARLOS DA SAÚDE";"REDE";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO FEDERAL";"N";36
2018;"RJ";"ANTONIO BORRACHEIRO";"PRTB";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DEPUTADO ESTADUAL";"N";66
2018;"PB";"ROSANGELA PONTES";"PR";"FEMININO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";56
2018;"BA";"PAULO REGIS";"PTC";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO ESTADUAL";"N";57
2018;"PR";"ALEXANDRE SAITO";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";49
2018;"DF";"RICK MARANTZ";"PPL";"MASCULINO";"SUPERIOR INCOMPLETO";"DEPUTADO FEDERAL";"N";50
2018;"PE";"MARICLEITON";"PT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";42
2018;"MG";"ANA DORNELAS";"PTB";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";38
2018;"CE";"DÉBORA MARQUES";"PROS";"FEMININO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";29
2018;"AC";"REDA";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";74
2018;"RS";"EZEQUIEL TAVARES";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";30
2018;"SE";"DENNYS TELES";"PODE";"FEMININO";"ENSINO MÉDIO COMPLETO";"DEPUTADO ESTADUAL";"N";45
2018;"RS";"AQUILES PIRES";"PT";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";49
2018;"MG";"ANTÔNIO CARLOS CANTOR";"DEM";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";64
2018;"RJ";"ALAEL MOZER";"PRB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DEPUTADO FEDERAL";"N";41
2018;"AP";"RAIMUNDO JACÓ";"PV";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";56
2018;"PR";"RELLY AGARI ALGODOAL";"PATRI";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";57
2018;"GO";"ELIAS DA RETIFICA";"PROS";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DEPUTADO ESTADUAL";"N";49
2018;"ES";"EMERSON MAGNO SANTANA RIBEIRO";"PROS";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"N";40
2018;"MG";"MARTINS";"PTC";"MASCULINO";"LÊ E ESCREVE";"DEPUTADO ESTADUAL";"N";40
2018;"AL";"DUDU HOLLANDA";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"DEPUTADO ESTADUAL";"S";42
